t_rel_sec,mode,scenario,run_id,fault,drone,battery_pct,state
62.55,fog,small,fog_small_02,none,drone1,94.45,SCANNING
62.74,fog,small,fog_small_02,none,drone2,94.56,ARRIVED
63.29,fog,small,fog_small_02,none,drone0,94.27,SCANNING
63.55,fog,small,fog_small_02,none,drone1,94.37,SCANNING
63.74,fog,small,fog_small_02,none,drone2,94.5,ARRIVED
64.29,fog,small,fog_small_02,none,drone0,94.19,SCANNING
64.55,fog,small,fog_small_02,none,drone1,94.3,SCANNING
64.74,fog,small,fog_small_02,none,drone2,94.44,ARRIVED
65.29,fog,small,fog_small_02,none,drone0,94.12,SCANNING
65.55,fog,small,fog_small_02,none,drone1,94.22,SCANNING
65.74,fog,small,fog_small_02,none,drone2,94.38,ARRIVED
66.29,fog,small,fog_small_02,none,drone0,94.04,SCANNING
66.55,fog,small,fog_small_02,none,drone1,94.15,SCANNING
66.73,fog,small,fog_small_02,none,drone2,94.32,ARRIVED
67.29,fog,small,fog_small_02,none,drone0,93.97,SCANNING
67.55,fog,small,fog_small_02,none,drone1,94.07,SCANNING
67.74,fog,small,fog_small_02,none,drone2,94.26,ARRIVED
68.29,fog,small,fog_small_02,none,drone0,93.89,SCANNING
68.55,fog,small,fog_small_02,none,drone1,94.0,SCANNING
68.74,fog,small,fog_small_02,none,drone2,94.2,ARRIVED
69.29,fog,small,fog_small_02,none,drone0,93.82,SCANNING
69.55,fog,small,fog_small_02,none,drone1,93.92,SCANNING
69.73,fog,small,fog_small_02,none,drone2,94.14,ARRIVED
70.29,fog,small,fog_small_02,none,drone0,93.74,SCANNING
70.55,fog,small,fog_small_02,none,drone1,93.84,SCANNING
70.74,fog,small,fog_small_02,none,drone2,94.08,ARRIVED
71.29,fog,small,fog_small_02,none,drone0,93.67,SCANNING
71.55,fog,small,fog_small_02,none,drone1,93.77,SCANNING
71.73,fog,small,fog_small_02,none,drone2,94.02,ARRIVED
72.29,fog,small,fog_small_02,none,drone0,93.59,SCANNING
72.55,fog,small,fog_small_02,none,drone1,93.69,SCANNING
72.74,fog,small,fog_small_02,none,drone2,93.92,EN_ROUTE
73.29,fog,small,fog_small_02,none,drone0,93.52,SCANNING
73.55,fog,small,fog_small_02,none,drone1,93.62,SCANNING
73.74,fog,small,fog_small_02,none,drone2,93.83,EN_ROUTE
74.29,fog,small,fog_small_02,none,drone0,93.44,SCANNING
74.55,fog,small,fog_small_02,none,drone1,93.54,SCANNING
74.74,fog,small,fog_small_02,none,drone2,93.73,EN_ROUTE
75.29,fog,small,fog_small_02,none,drone0,93.36,SCANNING
75.55,fog,small,fog_small_02,none,drone1,93.47,SCANNING
75.74,fog,small,fog_small_02,none,drone2,93.64,EN_ROUTE
76.29,fog,small,fog_small_02,none,drone0,93.29,SCANNING
76.55,fog,small,fog_small_02,none,drone1,93.39,SCANNING
76.74,fog,small,fog_small_02,none,drone2,93.54,EN_ROUTE
77.29,fog,small,fog_small_02,none,drone0,93.21,SCANNING
77.55,fog,small,fog_small_02,none,drone1,93.32,SCANNING
77.74,fog,small,fog_small_02,none,drone2,93.45,EN_ROUTE
78.29,fog,small,fog_small_02,none,drone0,93.14,SCANNING
78.55,fog,small,fog_small_02,none,drone1,93.24,SCANNING
78.73,fog,small,fog_small_02,none,drone2,93.35,EN_ROUTE
79.29,fog,small,fog_small_02,none,drone0,93.06,SCANNING
79.55,fog,small,fog_small_02,none,drone1,93.17,SCANNING
79.74,fog,small,fog_small_02,none,drone2,93.26,EN_ROUTE
80.29,fog,small,fog_small_02,none,drone0,92.99,SCANNING
80.55,fog,small,fog_small_02,none,drone1,93.09,SCANNING
80.74,fog,small,fog_small_02,none,drone2,93.16,EN_ROUTE
81.29,fog,small,fog_small_02,none,drone0,92.91,SCANNING
81.55,fog,small,fog_small_02,none,drone1,93.02,SCANNING
81.74,fog,small,fog_small_02,none,drone2,93.07,EN_ROUTE
82.29,fog,small,fog_small_02,none,drone0,92.84,SCANNING
82.55,fog,small,fog_small_02,none,drone1,92.94,SCANNING
82.73,fog,small,fog_small_02,none,drone2,92.97,EN_ROUTE
83.3,fog,small,fog_small_02,none,drone0,92.76,SCANNING
83.55,fog,small,fog_small_02,none,drone1,92.87,SCANNING
83.73,fog,small,fog_small_02,none,drone2,92.88,EN_ROUTE
84.29,fog,small,fog_small_02,none,drone0,92.69,SCANNING
84.55,fog,small,fog_small_02,none,drone1,92.79,SCANNING
84.74,fog,small,fog_small_02,none,drone2,92.78,EN_ROUTE
85.29,fog,small,fog_small_02,none,drone0,92.61,SCANNING
85.55,fog,small,fog_small_02,none,drone1,92.72,SCANNING
85.73,fog,small,fog_small_02,none,drone2,92.69,EN_ROUTE
86.29,fog,small,fog_small_02,none,drone0,92.54,SCANNING
86.55,fog,small,fog_small_02,none,drone1,92.64,SCANNING
86.74,fog,small,fog_small_02,none,drone2,92.59,EN_ROUTE
87.29,fog,small,fog_small_02,none,drone0,92.46,SCANNING
87.55,fog,small,fog_small_02,none,drone1,92.57,SCANNING
87.74,fog,small,fog_small_02,none,drone2,92.5,EN_ROUTE
88.29,fog,small,fog_small_02,none,drone0,92.39,SCANNING
88.55,fog,small,fog_small_02,none,drone1,92.49,SCANNING
88.74,fog,small,fog_small_02,none,drone2,92.4,EN_ROUTE
89.29,fog,small,fog_small_02,none,drone0,92.31,SCANNING
89.55,fog,small,fog_small_02,none,drone1,92.42,SCANNING
89.73,fog,small,fog_small_02,none,drone2,92.31,EN_ROUTE
90.29,fog,small,fog_small_02,none,drone0,92.24,SCANNING
90.55,fog,small,fog_small_02,none,drone1,92.34,SCANNING
90.74,fog,small,fog_small_02,none,drone2,92.21,EN_ROUTE
91.29,fog,small,fog_small_02,none,drone0,92.16,SCANNING
91.55,fog,small,fog_small_02,none,drone1,92.27,SCANNING
91.74,fog,small,fog_small_02,none,drone2,92.12,EN_ROUTE
92.29,fog,small,fog_small_02,none,drone0,92.09,SCANNING
92.55,fog,small,fog_small_02,none,drone1,92.19,SCANNING
92.73,fog,small,fog_small_02,none,drone2,92.02,EN_ROUTE
93.29,fog,small,fog_small_02,none,drone0,92.01,SCANNING
93.55,fog,small,fog_small_02,none,drone1,92.12,SCANNING
93.73,fog,small,fog_small_02,none,drone2,91.93,EN_ROUTE
94.29,fog,small,fog_small_02,none,drone0,91.94,SCANNING
94.55,fog,small,fog_small_02,none,drone1,92.04,SCANNING
94.74,fog,small,fog_small_02,none,drone2,91.83,EN_ROUTE
95.29,fog,small,fog_small_02,none,drone0,91.86,SCANNING
95.55,fog,small,fog_small_02,none,drone1,91.97,SCANNING
95.74,fog,small,fog_small_02,none,drone2,91.74,EN_ROUTE
96.29,fog,small,fog_small_02,none,drone0,91.79,SCANNING
96.55,fog,small,fog_small_02,none,drone1,91.89,SCANNING
96.74,fog,small,fog_small_02,none,drone2,91.64,EN_ROUTE
97.29,fog,small,fog_small_02,none,drone0,91.71,SCANNING
97.55,fog,small,fog_small_02,none,drone1,91.82,SCANNING
97.74,fog,small,fog_small_02,none,drone2,91.55,EN_ROUTE
98.29,fog,small,fog_small_02,none,drone0,91.64,SCANNING
98.55,fog,small,fog_small_02,none,drone1,91.74,SCANNING
98.74,fog,small,fog_small_02,none,drone2,91.45,EN_ROUTE
99.29,fog,small,fog_small_02,none,drone0,91.56,SCANNING
99.55,fog,small,fog_small_02,none,drone1,91.67,SCANNING
99.74,fog,small,fog_small_02,none,drone2,91.36,EN_ROUTE
100.29,fog,small,fog_small_02,none,drone0,91.49,SCANNING
100.55,fog,small,fog_small_02,none,drone1,91.59,SCANNING
100.74,fog,small,fog_small_02,none,drone2,91.26,EN_ROUTE
101.3,fog,small,fog_small_02,none,drone0,91.41,SCANNING
101.55,fog,small,fog_small_02,none,drone1,91.52,SCANNING
101.74,fog,small,fog_small_02,none,drone2,91.17,EN_ROUTE
102.29,fog,small,fog_small_02,none,drone0,91.34,SCANNING
102.55,fog,small,fog_small_02,none,drone1,91.44,SCANNING
102.74,fog,small,fog_small_02,none,drone2,91.07,EN_ROUTE
103.29,fog,small,fog_small_02,none,drone0,91.26,SCANNING
103.55,fog,small,fog_small_02,none,drone1,91.37,SCANNING
103.74,fog,small,fog_small_02,none,drone2,90.98,EN_ROUTE
104.29,fog,small,fog_small_02,none,drone0,91.19,SCANNING
104.55,fog,small,fog_small_02,none,drone1,91.29,SCANNING
104.74,fog,small,fog_small_02,none,drone2,90.88,EN_ROUTE
105.29,fog,small,fog_small_02,none,drone0,91.11,SCANNING
105.55,fog,small,fog_small_02,none,drone1,91.22,SCANNING
105.74,fog,small,fog_small_02,none,drone2,90.79,EN_ROUTE
106.29,fog,small,fog_small_02,none,drone0,91.04,SCANNING
106.55,fog,small,fog_small_02,none,drone1,91.14,SCANNING
106.74,fog,small,fog_small_02,none,drone2,90.69,EN_ROUTE
107.29,fog,small,fog_small_02,none,drone0,90.96,SCANNING
107.55,fog,small,fog_small_02,none,drone1,91.07,SCANNING
107.74,fog,small,fog_small_02,none,drone2,90.6,EN_ROUTE
108.29,fog,small,fog_small_02,none,drone0,90.89,SCANNING
108.55,fog,small,fog_small_02,none,drone1,90.99,SCANNING
108.74,fog,small,fog_small_02,none,drone2,90.5,EN_ROUTE
109.29,fog,small,fog_small_02,none,drone0,90.81,SCANNING
109.55,fog,small,fog_small_02,none,drone1,90.92,SCANNING
109.74,fog,small,fog_small_02,none,drone2,90.41,EN_ROUTE
110.29,fog,small,fog_small_02,none,drone0,90.74,SCANNING
110.55,fog,small,fog_small_02,none,drone1,90.84,SCANNING
110.74,fog,small,fog_small_02,none,drone2,90.31,EN_ROUTE
111.29,fog,small,fog_small_02,none,drone0,90.66,SCANNING
111.55,fog,small,fog_small_02,none,drone1,90.77,SCANNING
111.74,fog,small,fog_small_02,none,drone2,90.22,EN_ROUTE
112.29,fog,small,fog_small_02,none,drone0,90.59,SCANNING
112.55,fog,small,fog_small_02,none,drone1,90.69,SCANNING
112.73,fog,small,fog_small_02,none,drone2,90.12,EN_ROUTE
113.3,fog,small,fog_small_02,none,drone0,90.51,SCANNING
113.55,fog,small,fog_small_02,none,drone1,90.62,SCANNING
113.74,fog,small,fog_small_02,none,drone2,90.03,EN_ROUTE
114.29,fog,small,fog_small_02,none,drone0,90.44,SCANNING
114.55,fog,small,fog_small_02,none,drone1,90.54,SCANNING
114.74,fog,small,fog_small_02,none,drone2,89.93,EN_ROUTE
115.29,fog,small,fog_small_02,none,drone0,90.36,SCANNING
115.55,fog,small,fog_small_02,none,drone1,90.47,SCANNING
115.74,fog,small,fog_small_02,none,drone2,89.84,EN_ROUTE
116.29,fog,small,fog_small_02,none,drone0,90.29,SCANNING
116.55,fog,small,fog_small_02,none,drone1,90.39,SCANNING
116.74,fog,small,fog_small_02,none,drone2,89.74,EN_ROUTE
117.29,fog,small,fog_small_02,none,drone0,90.21,SCANNING
117.55,fog,small,fog_small_02,none,drone1,90.32,SCANNING
117.74,fog,small,fog_small_02,none,drone2,89.67,SCANNING
118.29,fog,small,fog_small_02,none,drone0,90.14,SCANNING
118.55,fog,small,fog_small_02,none,drone1,90.24,SCANNING
118.74,fog,small,fog_small_02,none,drone2,89.59,SCANNING
119.29,fog,small,fog_small_02,none,drone0,90.06,SCANNING
119.55,fog,small,fog_small_02,none,drone1,90.17,SCANNING
119.74,fog,small,fog_small_02,none,drone2,89.52,SCANNING
120.29,fog,small,fog_small_02,none,drone0,89.99,SCANNING
120.55,fog,small,fog_small_02,none,drone1,90.09,SCANNING
120.74,fog,small,fog_small_02,none,drone2,89.44,SCANNING
121.29,fog,small,fog_small_02,none,drone0,89.91,SCANNING
121.55,fog,small,fog_small_02,none,drone1,90.02,SCANNING
121.74,fog,small,fog_small_02,none,drone2,89.37,SCANNING
122.29,fog,small,fog_small_02,none,drone0,89.84,SCANNING
122.55,fog,small,fog_small_02,none,drone1,89.94,SCANNING
122.74,fog,small,fog_small_02,none,drone2,89.29,SCANNING
123.29,fog,small,fog_small_02,none,drone0,89.76,SCANNING
123.55,fog,small,fog_small_02,none,drone1,89.87,SCANNING
123.74,fog,small,fog_small_02,none,drone2,89.22,SCANNING
124.29,fog,small,fog_small_02,none,drone0,89.69,SCANNING
124.55,fog,small,fog_small_02,none,drone1,89.79,SCANNING
124.74,fog,small,fog_small_02,none,drone2,89.14,SCANNING
125.29,fog,small,fog_small_02,none,drone0,89.61,SCANNING
125.55,fog,small,fog_small_02,none,drone1,89.72,SCANNING
125.74,fog,small,fog_small_02,none,drone2,89.07,SCANNING
126.29,fog,small,fog_small_02,none,drone0,89.54,SCANNING
126.55,fog,small,fog_small_02,none,drone1,89.64,SCANNING
126.74,fog,small,fog_small_02,none,drone2,88.99,SCANNING
127.29,fog,small,fog_small_02,none,drone0,89.46,SCANNING
127.55,fog,small,fog_small_02,none,drone1,89.57,SCANNING
127.74,fog,small,fog_small_02,none,drone2,88.92,SCANNING
128.29,fog,small,fog_small_02,none,drone0,89.39,SCANNING
128.55,fog,small,fog_small_02,none,drone1,89.49,SCANNING
128.73,fog,small,fog_small_02,none,drone2,88.84,SCANNING
129.29,fog,small,fog_small_02,none,drone0,89.31,SCANNING
129.55,fog,small,fog_small_02,none,drone1,89.42,SCANNING
129.74,fog,small,fog_small_02,none,drone2,88.77,SCANNING
130.29,fog,small,fog_small_02,none,drone0,89.24,SCANNING
130.55,fog,small,fog_small_02,none,drone1,89.34,SCANNING
130.74,fog,small,fog_small_02,none,drone2,88.69,SCANNING
131.29,fog,small,fog_small_02,none,drone0,89.16,SCANNING
131.55,fog,small,fog_small_02,none,drone1,89.27,SCANNING
131.74,fog,small,fog_small_02,none,drone2,88.62,SCANNING
132.29,fog,small,fog_small_02,none,drone0,89.09,SCANNING
132.55,fog,small,fog_small_02,none,drone1,89.19,SCANNING
132.74,fog,small,fog_small_02,none,drone2,88.54,SCANNING
133.29,fog,small,fog_small_02,none,drone0,89.01,SCANNING
133.55,fog,small,fog_small_02,none,drone1,89.12,SCANNING
133.74,fog,small,fog_small_02,none,drone2,88.47,SCANNING
134.29,fog,small,fog_small_02,none,drone0,88.94,SCANNING
134.55,fog,small,fog_small_02,none,drone1,89.04,SCANNING
134.74,fog,small,fog_small_02,none,drone2,88.39,SCANNING
135.29,fog,small,fog_small_02,none,drone0,88.86,SCANNING
135.55,fog,small,fog_small_02,none,drone1,88.97,SCANNING
135.74,fog,small,fog_small_02,none,drone2,88.32,SCANNING
136.29,fog,small,fog_small_02,none,drone0,88.79,SCANNING
136.55,fog,small,fog_small_02,none,drone1,88.89,SCANNING
136.74,fog,small,fog_small_02,none,drone2,88.24,SCANNING
137.29,fog,small,fog_small_02,none,drone0,88.71,SCANNING
137.55,fog,small,fog_small_02,none,drone1,88.82,SCANNING
137.74,fog,small,fog_small_02,none,drone2,88.17,SCANNING
138.29,fog,small,fog_small_02,none,drone0,88.64,SCANNING
138.55,fog,small,fog_small_02,none,drone1,88.74,SCANNING
138.73,fog,small,fog_small_02,none,drone2,88.09,SCANNING
